country_or_area,year,value,category
Croatia,1997,106.138843,hfcs
Croatia,1996,80.066539,hfcs
Croatia,1995,57.279335,hfcs
Cyprus,2014,320.54079856597,hfcs
Cyprus,2013,324.70366592627,hfcs
Cyprus,2012,315.74235594302,hfcs
Cyprus,2011,274.70430521584,hfcs
Cyprus,2010,246.34422076147,hfcs
Cyprus,2009,221.84035616137,hfcs
Cyprus,2008,195.30984187324,hfcs
Cyprus,2007,169.81829635925,hfcs
Cyprus,2006,144.71433449875,hfcs
Cyprus,2005,92.60439280661,hfcs
Cyprus,2004,67.17961355949,hfcs
Cyprus,2003,52.54081794487,hfcs
Cyprus,2002,41.18802976448,hfcs
Cyprus,2001,30.84772331695,hfcs
Cyprus,2000,20.37717528271,hfcs
Cyprus,1999,14.14401605844,hfcs
Cyprus,1998,9.37855739723,hfcs
Cyprus,1997,6.08703553517,hfcs
Cyprus,1996,3.60691995597,hfcs
Cyprus,1995,2.69892459923,hfcs
Cyprus,1994,0.70303857236,hfcs
Cyprus,1993,0.21710900486,hfcs
Cyprus,1992,0.164247,hfcs
Cyprus,1991,0.1555962,hfcs
Cyprus,1990,0.1456139,hfcs
Czech Republic,2014,2830.38224927792,hfcs
Czech Republic,2013,2621.1821896344,hfcs
Czech Republic,2012,2395.38699622093,hfcs
Czech Republic,2011,2219.11092869221,hfcs
Czech Republic,2010,1947.7064247891,hfcs
Czech Republic,2009,1639.13372596876,hfcs
Czech Republic,2008,1511.87089184687,hfcs
Czech Republic,2007,1282.33513077746,hfcs
Czech Republic,2006,937.230360912863,hfcs
Czech Republic,2005,700.765201744863,hfcs
Czech Republic,2004,602.46643926535,hfcs
Czech Republic,2003,508.64054085078,hfcs
Czech Republic,2002,400.578900547418,hfcs
Czech Republic,2001,308.585319133388,hfcs
Czech Republic,2000,203.987622542034,hfcs
Czech Republic,1999,147.59900958417,hfcs
Czech Republic,1998,134.151750705874,hfcs
Czech Republic,1997,99.0166392294564,hfcs
Czech Republic,1996,34.6754833845438,hfcs
Czech Republic,1995,0.2285787288928,hfcs
Denmark,2014,735.435645873786,hfcs
Denmark,2013,810.64139475336,hfcs
Denmark,2012,826.137278801188,hfcs
Denmark,2011,908.385404005149,hfcs
Denmark,2010,971.909492859225,hfcs
Denmark,2009,964.773724709446,hfcs
Denmark,2008,1014.58138911006,hfcs
Denmark,2007,1010.20386173366,hfcs
Denmark,2006,977.625547473618,hfcs
Denmark,2005,951.905408550881,hfcs
Denmark,2004,894.754884624938,hfcs
Denmark,2003,829.370378747835,hfcs
Denmark,2002,794.62392044561,hfcs
Denmark,2001,747.113470149512,hfcs
Denmark,2000,710.672209729079,hfcs
Denmark,1999,587.206412021858,hfcs
Denmark,1998,477.676722009867,hfcs
Denmark,1997,377.532879697761,hfcs
Denmark,1996,379.983752241704,hfcs
Denmark,1995,241.484474914362,hfcs
Denmark,1994,146.3576507112,hfcs
Denmark,1993,102.28704,hfcs
Denmark,1992,3.6896,hfcs
Estonia,2014,216.522041055605,hfcs
Estonia,2013,206.458396470789,hfcs
Estonia,2012,193.034322112355,hfcs
Estonia,2011,183.0029356155,hfcs
Estonia,2010,175.432505308829,hfcs
Estonia,2009,157.529599176477,hfcs
Estonia,2008,150.394817419873,hfcs
Estonia,2007,170.367740074701,hfcs
Estonia,2006,154.56619902732,hfcs
Estonia,2005,134.958268474771,hfcs
Estonia,2004,119.327334223453,hfcs
Estonia,2003,104.867951566727,hfcs
Estonia,2002,98.8306106453945,hfcs
Estonia,2001,97.1867162081839,hfcs
Estonia,2000,79.1473138284342,hfcs
Estonia,1999,63.394363404444,hfcs
Estonia,1998,52.2518396218539,hfcs
Estonia,1997,41.3138200581129,hfcs
Estonia,1996,34.5582801517728,hfcs
Estonia,1995,28.454399857753,hfcs
Estonia,1994,22.9149299854698,hfcs
Estonia,1993,20.0196946835335,hfcs
Estonia,1992,17.51317997,hfcs
Finland,2014,1743.27898771721,hfcs
Finland,2013,1612.49060382639,hfcs
Finland,2012,1517.24760807946,hfcs
Finland,2011,1587.89581113814,hfcs
Finland,2010,1820.34465424587,hfcs
Finland,2009,1425.5620974961,hfcs
Finland,2008,1338.78916272852,hfcs
Finland,2007,1149.94356980483,hfcs
Finland,2006,910.552255172875,hfcs
Finland,2005,895.422477788064,hfcs
Finland,2004,688.64946146022,hfcs
Finland,2003,635.744609730428,hfcs
Finland,2002,634.024975980659,hfcs
Finland,2001,592.117170735794,hfcs
Finland,2000,559.31846514369,hfcs
Finland,1999,330.627569534521,hfcs
Finland,1998,247.076487502632,hfcs
Finland,1997,149.487601978443,hfcs
Finland,1996,74.188748278584,hfcs
Finland,1995,26.902252736684,hfcs
Finland,1994,5.344578130212,hfcs
Finland,1993,0.190541969656,hfcs
Finland,1992,0.040504529712,hfcs
Finland,1991,0.03195116838,hfcs
Finland,1990,0.024024986,hfcs
France,2014,19398.6825232964,hfcs
France,2013,19170.7393294348,hfcs
France,2012,18987.8598020581,hfcs
France,2011,18579.7938070522,hfcs
France,2010,17363.7998099207,hfcs
France,2009,16311.6095618588,hfcs
France,2008,15788.1897623719,hfcs
France,2007,14595.1311637394,hfcs
France,2006,13686.2685489363,hfcs
France,2005,12676.0322607735,hfcs
France,2004,11754.871051028,hfcs
France,2003,10764.9939481514,hfcs
France,2002,9397.31179913431,hfcs
France,2001,8086.23433215259,hfcs
France,2000,6642.94644348415,hfcs
France,1999,5383.41498649957,hfcs
France,1998,4349.23248051648,hfcs
France,1997,4111.5886690816,hfcs
France,1996,3259.83623741766,hfcs
France,1995,1912.11375031142,hfcs
France,1994,1952.570637061,hfcs
France,1993,2936.3826814197,hfcs
France,1992,4417.80752937641,hfcs
France,1991,5124.37681761492,hfcs
France,1990,4402.19994328629,hfcs
Germany,2014,10750.3677775755,hfcs
Germany,2013,10569.4340298083,hfcs
Germany,2012,10547.6349187641,hfcs
Germany,2011,10353.2583473543,hfcs
Germany,2010,9914.6869693544,hfcs
Germany,2009,9613.58054963515,hfcs
Germany,2008,9368.02796676995,hfcs
Germany,2007,9422.41749132518,hfcs
Germany,2006,9135.85826323885,hfcs
Germany,2005,8752.62764727365,hfcs
Germany,2004,8546.57869520082,hfcs
Germany,2003,8102.16179231695,hfcs
Germany,2002,7943.21475839427,hfcs
Germany,2001,7346.29314585491,hfcs
Germany,2000,5972.05163961269,hfcs
Germany,1999,5161.16483144972,hfcs
Germany,1998,4837.33235475625,hfcs
Germany,1997,4134.19908899373,hfcs
Germany,1996,3392.97797253605,hfcs
Germany,1995,2606.0735993744,hfcs
Germany,1994,2683.0981788552,hfcs
Germany,1993,2492.8558365488,hfcs
Germany,1992,287.5644590521,hfcs
Germany,1991,45.9220062644,hfcs
Germany,1990,50.32,hfcs
Greece,2014,5758.12863877603,hfcs
Greece,2013,5650.21859764964,hfcs
Greece,2012,5061.77691494848,hfcs
Greece,2011,4661.65509784493,hfcs
Greece,2010,4388.66802144415,hfcs
Greece,2009,3964.12465526031,hfcs
Greece,2008,3710.3482172854,hfcs
Greece,2007,3245.14066079019,hfcs
Greece,2006,2722.45340589096,hfcs
Greece,2005,5077.45227954165,hfcs
Greece,2004,4927.91153024745,hfcs
Greece,2003,4733.35562321277,hfcs
Greece,2002,5090.06558842149,hfcs
Greece,2001,4781.3884482475,hfcs
Greece,2000,5261.83186356152,hfcs
Greece,1999,6721.1460300199,hfcs
Greece,1998,5767.51429514513,hfcs
Greece,1997,5166.48802785957,hfcs
Greece,1996,4820.16537150106,hfcs
Greece,1995,4157.37596992872,hfcs
Greece,1994,2712.11246316,hfcs
Greece,1993,2032.43915305,hfcs
Greece,1992,1149.072,hfcs
Greece,1991,1400.08,hfcs
Greece,1990,1182.816,hfcs
Hungary,2014,1428.15989742829,hfcs
Hungary,2013,1280.34083026629,hfcs
Hungary,2012,1184.63413628766,hfcs
Hungary,2011,1345.29450693186,hfcs
Hungary,2010,1223.00892466918,hfcs
Hungary,2009,1118.16207549988,hfcs
Hungary,2008,1163.87453384613,hfcs
Hungary,2007,1033.27019656279,hfcs
Hungary,2006,948.667606663176,hfcs
Hungary,2005,804.015080509621,hfcs
Hungary,2004,704.416274222243,hfcs
Hungary,2003,579.923813000475,hfcs
Hungary,2002,447.150731657364,hfcs
Hungary,2001,355.943922795488,hfcs
Hungary,2000,273.441768424328,hfcs
Hungary,1999,373.004875213474,hfcs
Hungary,1998,202.777663046885,hfcs
Hungary,1997,120.842801619565,hfcs
Hungary,1996,54.5058633679513,hfcs
Hungary,1995,41.6483824274889,hfcs
Hungary,1994,18.5782736540737,hfcs
Hungary,1993,3.71454036870409,hfcs
Hungary,1992,3.71454036870409,hfcs
Iceland,2014,162.92430942505,hfcs
Iceland,2013,169.59699994519,hfcs
Iceland,2012,173.364013138927,hfcs
Iceland,2011,146.135568475016,hfcs
Iceland,2010,148.74450609698,hfcs
Iceland,2009,114.162503634959,hfcs
Iceland,2008,85.0063343289147,hfcs
Iceland,2007,74.0507553989458,hfcs
Iceland,2006,70.2712220540477,hfcs
Iceland,2005,69.9839180702913,hfcs
Iceland,2004,60.2484921101631,hfcs
Iceland,2003,56.7371434698678,hfcs
Iceland,2002,46.0761384422012,hfcs
Iceland,2001,48.6416260272348,hfcs
Iceland,2000,43.2426842242686,hfcs
Iceland,1999,48.8270751799535,hfcs
Iceland,1998,43.211936923695,hfcs
Iceland,1997,28.7593384968544,hfcs
Iceland,1996,18.5930123882754,hfcs
Iceland,1995,10.225737920955,hfcs
Iceland,1994,2.33844807470778,hfcs
Iceland,1993,1.464132459075,hfcs
Ireland,2014,1155.41752706007,hfcs
Ireland,2013,1070.05099048529,hfcs
Ireland,2012,948.642331332965,hfcs
Ireland,2011,955.223938791502,hfcs
Ireland,2010,932.076700397207,hfcs
Ireland,2009,915.143219255534,hfcs
Ireland,2008,845.809066102674,hfcs
Ireland,2007,906.281947800536,hfcs
Ireland,2006,899.157653372687,hfcs
Ireland,2005,678.876666024681,hfcs
Ireland,2004,682.541885960001,hfcs
Ireland,2003,685.723996004295,hfcs
Ireland,2002,607.010126712402,hfcs
Ireland,2001,590.20198186391,hfcs
Ireland,2000,456.662283846277,hfcs
Ireland,1999,376.407400249996,hfcs
Ireland,1998,374.287879044696,hfcs
Ireland,1997,283.85915921323,hfcs
Ireland,1996,171.065114228286,hfcs
Ireland,1995,103.190244294911,hfcs
Ireland,1994,10.9563290116968,hfcs
Ireland,1993,3.59107427373691,hfcs
Ireland,1992,1.65460506186319,hfcs
Ireland,1991,1.40711876279489,hfcs
Ireland,1990,1.23409233310224,hfcs
Italy,2014,11977.713702619,hfcs
Italy,2013,11501.961494293,hfcs
Italy,2012,10844.3500062769,hfcs
Italy,2011,10326.3785904328,hfcs
Italy,2010,9725.27307577869,hfcs
Italy,2009,9094.78938328605,hfcs
Italy,2008,8379.19866672924,hfcs
Italy,2007,7649.88186830627,hfcs
Italy,2006,6810.98076763433,hfcs
Italy,2005,5998.31858684497,hfcs
Italy,2004,5122.70631063918,hfcs
Italy,2003,4281.46004202424,hfcs
Italy,2002,3466.47580508128,hfcs
Italy,2001,2735.60788065263,hfcs
Italy,2000,2098.1573692364,hfcs
Italy,1999,1956.02768660526,hfcs
Italy,1998,1476.80007576382,hfcs
Italy,1997,957.973264864718,hfcs
Italy,1996,551.050451038267,hfcs
Italy,1995,813.440876179556,hfcs
Italy,1994,588.826127804444,hfcs
Italy,1993,449.278843733333,hfcs
Italy,1992,453.398078222222,hfcs
Italy,1991,449.297351111111,hfcs
Italy,1990,444,hfcs
Japan,2014,35784.9434523257,hfcs
Japan,2013,32087.655774418,hfcs
Japan,2012,29348.3866186668,hfcs
Japan,2011,26071.1982844377,hfcs
Japan,2010,23304.9690842262,hfcs
Japan,2009,20937.1092927225,hfcs
Japan,2008,19284.8217975952,hfcs
Japan,2007,16707.0682779207,hfcs
Japan,2006,14626.9571482769,hfcs
Japan,2005,12781.7375075383,hfcs
Japan,2004,12420.8107871239,hfcs
Japan,2003,16228.3222314537,hfcs
Japan,2002,16236.2858345722,hfcs
Japan,2001,19462.3383671019,hfcs
Japan,2000,22851.8636870797,hfcs
Japan,1999,24368.0585435245,hfcs
Japan,1998,23741.8794201834,hfcs
Japan,1997,24436.5264513971,hfcs
Japan,1996,24597.8641568492,hfcs
Japan,1995,25213.125254391,hfcs
Japan,1994,21051.8952130351,hfcs
Japan,1993,18129.15828489,hfcs
Japan,1992,17767.2240356469,hfcs
Japan,1991,17349.6129448632,hfcs
Japan,1990,15932.3098610065,hfcs
Latvia,2014,212.063871159636,hfcs
Latvia,2013,204.353363501071,hfcs
Latvia,2012,190.207896850381,hfcs
Latvia,2011,184.972517309541,hfcs
Latvia,2010,164.417652418235,hfcs
Latvia,2009,152.138590910531,hfcs
Latvia,2008,142.01922610802,hfcs
Latvia,2007,123.586952647033,hfcs
Latvia,2006,98.086850525309,hfcs
Latvia,2005,63.4773640814357,hfcs
Latvia,2004,47.5387135790823,hfcs
Latvia,2003,31.18425198861,hfcs
Latvia,2002,27.2030886758681,hfcs
Latvia,2001,23.9245928177286,hfcs
Latvia,2000,20.4570997020826,hfcs
Latvia,1999,17.0669956323628,hfcs
Latvia,1998,15.330161580305,hfcs
Latvia,1997,12.7283681866556,hfcs
Latvia,1996,12.586220143499,hfcs
Latvia,1995,11.5016279991938,hfcs
Lithuania,2014,449.479787954753,hfcs
Lithuania,2013,405.146292558062,hfcs
Lithuania,2012,351.030836731706,hfcs
Lithuania,2011,306.537871326092,hfcs
Lithuania,2010,259.515570373161,hfcs
Lithuania,2009,216.114372129379,hfcs
Lithuania,2008,194.551173811246,hfcs
Lithuania,2007,155.887743489015,hfcs
Lithuania,2006,120.017532109789,hfcs
Lithuania,2005,90.3089038682215,hfcs
Lithuania,2004,69.0968007721433,hfcs
Lithuania,2003,47.879988507998,hfcs
Lithuania,2002,36.4085334219604,hfcs
Lithuania,2001,28.5939993452548,hfcs
Lithuania,2000,22.0831987915634,hfcs
Lithuania,1999,17.5034231599214,hfcs
Lithuania,1998,13.901545928548,hfcs
Lithuania,1997,10.2196476847356,hfcs
Lithuania,1996,7.68397471124582,hfcs
Lithuania,1995,6.21273748928879,hfcs
Lithuania,1994,0.0927602556,hfcs
Lithuania,1993,0.0278729208,hfcs
Luxembourg,2014,66.0766879932841,hfcs
Luxembourg,2013,61.1682222954284,hfcs
Luxembourg,2012,57.5311209234314,hfcs
Luxembourg,2011,55.1934051673942,hfcs
Luxembourg,2010,52.3280715195735,hfcs
Luxembourg,2009,49.6739784175824,hfcs
Luxembourg,2008,48.8091049327359,hfcs
Luxembourg,2007,46.4557997620297,hfcs
Luxembourg,2006,41.8772018488634,hfcs
Luxembourg,2005,38.9949016952827,hfcs
Luxembourg,2004,39.9933233156594,hfcs
Luxembourg,2003,37.9345721026588,hfcs
Luxembourg,2002,35.6494433937906,hfcs
Luxembourg,2001,32.8475785249045,hfcs
Luxembourg,2000,28.9816074404627,hfcs
Luxembourg,1999,26.2454104674468,hfcs
Luxembourg,1998,24.4518969244807,hfcs
Luxembourg,1997,22.0471605789675,hfcs
Luxembourg,1996,19.6322953370298,hfcs
Luxembourg,1995,17.9033491991708,hfcs
Luxembourg,1994,15.9789225126344,hfcs
Luxembourg,1993,14.6976863369836,hfcs
Luxembourg,1992,13.6806908058016,hfcs
Luxembourg,1991,0.0011678141475,hfcs
Luxembourg,1990,7.15E-05,hfcs
Netherlands,2014,2241.15761748707,hfcs
Netherlands,2013,2234.12779857061,hfcs
Netherlands,2012,2191.50336427778,hfcs
Netherlands,2011,2244.1679770456,hfcs
Netherlands,2010,2484.84342221622,hfcs
Netherlands,2009,2174.82758924066,hfcs
Netherlands,2008,2082.44209539599,hfcs
Netherlands,2007,1989.59643517676,hfcs
Netherlands,2006,1862.2158477285,hfcs
Netherlands,2005,1618.73039716429,hfcs
Netherlands,2004,1801.64550570505,hfcs
Netherlands,2003,1684.23967704698,hfcs
Netherlands,2002,1926.79578322871,hfcs
Netherlands,2001,1811.46647340432,hfcs
Netherlands,2000,4713.27017045786,hfcs
Netherlands,1999,5973.60002793951,hfcs
Netherlands,1998,11549.2094779801,hfcs
Netherlands,1997,10188.4732960192,hfcs
Netherlands,1996,9590.24346792922,hfcs
Netherlands,1995,7570.52654128528,hfcs
Netherlands,1994,8159.28363722576,hfcs
Netherlands,1993,6311.61511,hfcs
Netherlands,1992,5621.292034,hfcs
Netherlands,1991,4366.074,hfcs
Netherlands,1990,5606.3288,hfcs
New Zealand,2014,1517.22797429,hfcs
New Zealand,2013,1518.4487585885,hfcs
New Zealand,2012,1474.5943229125,hfcs
New Zealand,2011,1479.425952727,hfcs
New Zealand,2010,1162.5744643025,hfcs
New Zealand,2009,1095.7966787515,hfcs
New Zealand,2008,1045.8525963345,hfcs
New Zealand,2007,967.3103103525,hfcs
New Zealand,2006,838.0692772765,hfcs
New Zealand,2005,745.6386440485,hfcs
New Zealand,2004,680.694666532,hfcs
New Zealand,2003,651.086102465,hfcs
New Zealand,2002,485.419802786,hfcs
New Zealand,2001,307.6002101545,hfcs
New Zealand,2000,252.8987617955,hfcs
New Zealand,1999,255.9831976,hfcs
New Zealand,1998,156.0099056915,hfcs
New Zealand,1997,132.5064696275,hfcs
New Zealand,1996,128.1052632625,hfcs
New Zealand,1995,57.8470484425,hfcs
New Zealand,1994,18.549829601,hfcs
New Zealand,1993,0.1716,hfcs
New Zealand,1992,0.0429,hfcs
Norway,2014,1187.55106145532,hfcs
Norway,2013,1155.09514199614,hfcs
Norway,2012,1140.96999200486,hfcs
Norway,2011,1105.88675600444,hfcs
Norway,2010,1064.59973300029,hfcs
Norway,2009,856.146427697702,hfcs
Norway,2008,806.139552937448,hfcs
Norway,2007,715.382599501865,hfcs
Norway,2006,678.091578728714,hfcs
Norway,2005,614.391364491026,hfcs
Norway,2004,597.303653769519,hfcs
Norway,2003,557.829130911512,hfcs
Norway,2002,578.470730617256,hfcs
Norway,2001,473.591877740901,hfcs
Norway,2000,383.589151587488,hfcs
Norway,1999,316.365282795911,hfcs
Norway,1998,244.454161738242,hfcs
Norway,1997,191.936111480466,hfcs
Norway,1996,130.009389969392,hfcs
Norway,1995,92.300677732906,hfcs
Norway,1994,49.8838279999625,hfcs
Norway,1993,31.6409788000104,hfcs
Norway,1992,19.9496100199995,hfcs
Norway,1991,9.9097081969995,hfcs
Norway,1990,0.043896921,hfcs
Poland,2014,8586.93099752278,hfcs
Poland,2013,8091.91898035242,hfcs
Poland,2012,7720.45274043106,hfcs
Poland,2011,7449.6134070928,hfcs
Poland,2010,6782.77456101354,hfcs
Poland,2009,6098.20121815902,hfcs
Poland,2008,6088.80616974721,hfcs
Poland,2007,5742.2954422553,hfcs
Poland,2006,5140.54958973487,hfcs
Poland,2005,4471.061431338,hfcs
Poland,2004,3647.55422581431,hfcs
Poland,2003,2992.32614167878,hfcs
Poland,2002,2420.25701950106,hfcs
Poland,2001,1839.66585225867,hfcs
Poland,2000,1280.82610048875,hfcs
Poland,1999,673.37715769634,hfcs
Poland,1998,462.22828650224,hfcs
Poland,1997,373.92872266228,hfcs
Poland,1996,228.40582204828,hfcs
Poland,1995,97.3435569192,hfcs
Portugal,2014,2439.3050815754,hfcs
Portugal,2013,2309.50077353087,hfcs
Portugal,2012,2165.80494246783,hfcs
Portugal,2011,2050.62498136657,hfcs
Portugal,2010,1909.74038472559,hfcs
Portugal,2009,1763.33936842818,hfcs
Portugal,2008,1569.10606682585,hfcs
Portugal,2007,1320.69100943632,hfcs
Portugal,2006,1087.60225078355,hfcs
Portugal,2005,906.369105166232,hfcs
Portugal,2004,731.408096327626,hfcs
Portugal,2003,616.705342823917,hfcs
Portugal,2002,481.229440947543,hfcs
Portugal,2001,365.109145879174,hfcs
Portugal,2000,281.224273441173,hfcs
Portugal,1999,211.771252635068,hfcs
Portugal,1998,146.234134776963,hfcs
Portugal,1997,100.88452104776,hfcs
Portugal,1996,59.0512622629464,hfcs
Portugal,1995,35.4200480990794,hfcs
Romania,2014,1373.27619594984,hfcs
Romania,2013,1298.59486038888,hfcs
Romania,2012,1197.4339631475,hfcs
Romania,2011,1092.23793704097,hfcs
Romania,2010,982.4648959366,hfcs
Romania,2009,924.424495839208,hfcs
Romania,2008,946.94509060053,hfcs
Romania,2007,665.629414843048,hfcs
Romania,2006,484.198745910485,hfcs
Romania,2005,368.908308524474,hfcs
Romania,2004,293.933728396381,hfcs
Romania,2003,228.748298822658,hfcs
Romania,2002,168.16060570066,hfcs
Romania,2001,112.874177660051,hfcs
Romania,2000,70.8150467786572,hfcs
Romania,1999,39.7271833843805,hfcs
Romania,1998,23.8780605563935,hfcs
Romania,1997,10.3601905678188,hfcs
Romania,1996,4.72378228524326,hfcs
Romania,1995,2.52603566422256,hfcs
Romania,1994,1.19943428777119,hfcs
Romania,1993,0.72557471173243,hfcs
Romania,1992,0.44593471938154,hfcs
Romania,1991,0.28668813826203,hfcs
Romania,1990,0.18119293223939,hfcs
Russia,2014,24149.0718155874,hfcs
Russia,2013,21503.2502962644,hfcs
Russia,2012,17648.850297369,hfcs
Russia,2011,11309.9038212035,hfcs
Russia,2010,13421.6122390294,hfcs
Russia,2009,12514.1099677913,hfcs
Russia,2008,17934.2776173175,hfcs
Russia,2007,16857.9950497273,hfcs
Russia,2006,18026.7121398838,hfcs
Russia,2005,19813.7903082148,hfcs
Russia,2004,18416.2198323824,hfcs
Russia,2003,14612.7516815278,hfcs
Russia,2002,19302.0722630626,hfcs
Russia,2001,25208.8051647327,hfcs
Russia,2000,26569.6768412658,hfcs
Russia,1999,22672.1806452837,hfcs
Russia,1998,21834.2957949383,hfcs
Russia,1997,18009.6068129631,hfcs
Russia,1996,13611.0757080152,hfcs
Russia,1995,15447.3214609136,hfcs
Russia,1994,15469.6355295884,hfcs
Russia,1993,18278.4100904389,hfcs
Russia,1992,28192.1402495568,hfcs
Russia,1991,34229.660541312,hfcs
Russia,1990,35937.158805248,hfcs
Slovakia,2014,546.015523821864,hfcs
Slovakia,2013,535.192332482989,hfcs
Slovakia,2012,530.053001611878,hfcs
Slovakia,2011,521.856075102875,hfcs
Slovakia,2010,529.678546651399,hfcs
Slovakia,2009,441.626979457085,hfcs
Slovakia,2008,386.228973506857,hfcs
Slovakia,2007,325.441077409888,hfcs
Slovakia,2006,282.673378463673,hfcs
Slovakia,2005,240.673762562375,hfcs
Slovakia,2004,208.943018275412,hfcs
Slovakia,2003,175.018468474779,hfcs
Slovakia,2002,146.229947524467,hfcs
Slovakia,2001,112.83353516956,hfcs
Slovakia,2000,84.7255503779299,hfcs
Slovakia,1999,61.6349706420788,hfcs
Slovakia,1998,42.6214850222873,hfcs
Slovakia,1997,32.3852854459489,hfcs
Slovakia,1996,22.2312301835423,hfcs
Slovakia,1995,10.4907173871421,hfcs
Slovakia,1994,0.1958936,hfcs
Slovenia,2014,323.824130879435,hfcs
Slovenia,2013,301.922716833091,hfcs
Slovenia,2012,291.47582668555,hfcs
Slovenia,2011,278.727158538627,hfcs
Slovenia,2010,263.905156533705,hfcs
Slovenia,2009,248.394541385089,hfcs
Slovenia,2008,230.515321849832,hfcs
Slovenia,2007,210.767517433336,hfcs
Slovenia,2006,184.281880456854,hfcs
Slovenia,2005,156.150707888707,hfcs
Slovenia,2004,130.198036732986,hfcs
Slovenia,2003,107.952752245349,hfcs
Slovenia,2002,78.6132406344576,hfcs
Slovenia,2001,62.458994001131,hfcs
Slovenia,2000,50.0405861747345,hfcs
Slovenia,1999,36.7407335198879,hfcs
Slovenia,1998,37.6937452686313,hfcs
Slovenia,1997,41.3347783600447,hfcs
Slovenia,1996,34.7990647452631,hfcs
Slovenia,1995,35.8281168326316,hfcs
Spain,2014,17053.3196602591,hfcs
Spain,2013,17904.0621083611,hfcs
Spain,2012,18793.6076126377,hfcs
Spain,2011,18523.6062903239,hfcs
Spain,2010,18197.0857090215,hfcs
Spain,2009,15493.0674815234,hfcs
Spain,2008,14335.5215426503,hfcs
Spain,2007,11660.9212635085,hfcs
Spain,2006,10936.9649530722,hfcs
Spain,2005,9753.3731585204,hfcs
Spain,2004,8863.41299250087,hfcs
